# beta x_V
2.022702270227022581e+01 6.350892368492366616e-16
2.022902290229022881e+01 6.329414925579004317e-16
2.023102310231023182e+01 6.308010120548955190e-16
2.023302330233023127e+01 6.286677707718326769e-16
2.023502350235023428e+01 6.265417442234161390e-16
2.023702370237023729e+01 6.244229080071841826e-16
2.023902390239023674e+01 6.223112378032183345e-16
2.024102410241024330e+01 6.202067093738487316e-16
2.024302430243024276e+01 6.181092985634174628e-16
2.024502450245024576e+01 6.160189812979478388e-16
2.024702470247024877e+01 6.139357335849109881e-16
2.024902490249024822e+01 6.118595315129332880e-16
2.025102510251025123e+01 6.097903512515118820e-16
2.025302530253025424e+01 6.077281690507639200e-16
2.025502550255025369e+01 6.056729612411406957e-16
2.025702570257025670e+01 6.036247042331475014e-16
2.025902590259025970e+01 6.015833745170921794e-16
2.026102610261025916e+01 5.995489486628063579e-16
2.026302630263026572e+01 5.975214033193607708e-16
2.026502650265026517e+01 5.955007152148369812e-16
2.026702670267026463e+01 5.934868611560140064e-16
2.026902690269027119e+01 5.914798180281229821e-16
2.027102710271027064e+01 5.894795627946031085e-16
2.027302730273027365e+01 5.874860724967914308e-16
2.027502750275027665e+01 5.854993242536981126e-16
2.027702770277027611e+01 5.835192952617289539e-16
2.027902790279027911e+01 5.815459627944140231e-16
2.028102810281028212e+01 5.795793042021670540e-16
2.028302830283028158e+01 5.776192969120149658e-16
2.028502850285028458e+01 5.756659184273285651e-16
2.028702870287028759e+01 5.737191463275849020e-16
2.028902890289028704e+01 5.717789582680996487e-16
2.029102910291029360e+01 5.698453319797563232e-16
2.029302930293029306e+01 5.679182452687888593e-16
2.029502950295029251e+01 5.659976760164817412e-16
2.029702970297029907e+01 5.640836021789374865e-16
2.029902990299029852e+01 5.621760017868432418e-16
2.030103010301030153e+01 5.602748529451740729e-16
2.030303030303030454e+01 5.583801338329798734e-16
2.030503050305030399e+01 5.564918227031203073e-16
2.030703070307030700e+01 5.546098978820056686e-16
2.030903090309031001e+01 5.527343377693683085e-16
2.031103110311030946e+01 5.508651208380038894e-16
2.031303130313031247e+01 5.490022256335147087e-16
2.031503150315031547e+01 5.471456307740830992e-16
2.031703170317031493e+01 5.452953149502164292e-16
2.031903190319032149e+01 5.434512569244885538e-16
2.032103210321032094e+01 5.416134355313329357e-16
2.032303230323032395e+01 5.397818296767532324e-16
2.032503250325032695e+01 5.379564183381170084e-16
2.032703270327032641e+01 5.361371805639015255e-16
2.032903290329032941e+01 5.343240954734434761e-16
2.033103310331033242e+01 5.325171422567188911e-16
2.033303330333033188e+01 5.307163001740939589e-16
2.033503350335033488e+01 5.289215485560775197e-16
2.033703370337033789e+01 5.271328668031035376e-16
2.033903390339033734e+01 5.253502343852837923e-16
2.034103410341034035e+01 5.235736308421640226e-16
2.034303430343034336e+01 5.218030357825070887e-16
2.034503450345034281e+01 5.200384288840493119e-16
2.034703470347034937e+01 5.182797898932556327e-16
2.034903490349034882e+01 5.165270986251203245e-16
2.035103510351035183e+01 5.147803349628919769e-16
2.035303530353035484e+01 5.130394788578771680e-16
2.035503550355035429e+01 5.113045103291974954e-16
2.035703570357035730e+01 5.095754094635505511e-16
2.035903590359036031e+01 5.078521564150006763e-16
2.036103610361035976e+01 5.061347314047410210e-16
2.036303630363036277e+01 5.044231147208576752e-16
2.036503650365036577e+01 5.027172867181218031e-16
2.036703670367036523e+01 5.010172278177547606e-16
2.036903690369036823e+01 4.993229185071940006e-16
2.037103710371037124e+01 4.976343393398878702e-16
2.037303730373037070e+01 4.959514709350626013e-16
2.037503750375037725e+01 4.942742939774879203e-16
2.037703770377037671e+01 4.926027892172885101e-16
2.037903790379037972e+01 4.909369374696809252e-16
2.038103810381038272e+01 4.892767196147867300e-16
2.038303830383038218e+01 4.876221165973997852e-16
2.038503850385038518e+01 4.859731094267598446e-16
2.038703870387038819e+01 4.843296791763517898e-16
2.038903890389038764e+01 4.826918069836789315e-16
2.039103910391039065e+01 4.810594740500392688e-16
2.039303930393039366e+01 4.794326616403253156e-16
2.039503950395039311e+01 4.778113510828011491e-16
2.039703970397039967e+01 4.761955237688765979e-16
2.039903990399039913e+01 4.745851611529252128e-16
2.040104010401039858e+01 4.729802447520334087e-16
2.040304030403040514e+01 4.713807561458065039e-16
2.040504050405040459e+01 4.697866769761736735e-16
2.040704070407040760e+01 4.681979889471398532e-16
2.040904090409041061e+01 4.666146738246078511e-16
2.041104110411041006e+01 4.650367134361569736e-16
2.041304130413041307e+01 4.634640896708259896e-16
2.041504150415041607e+01 4.618967844789227200e-16
2.041704170417041553e+01 4.603347798718072975e-16
2.041904190419041853e+01 4.587780579216780897e-16
2.042104210421042154e+01 4.572266007613824713e-16
2.042304230423042100e+01 4.556803905842031410e-16
2.042504250425042756e+01 4.541394096436426641e-16
2.042704270427042701e+01 4.526036402532502190e-16
2.042904290429042646e+01 4.510730647863825721e-16
2.043104310431043302e+01 4.495476656760183014e-16
2.043304330433043248e+01 4.480274254145727094e-16
2.043504350435043548e+01 4.465123265536606727e-16
2.043704370437043849e+01 4.450023517039273319e-16
2.043904390439043794e+01 4.434974835348364800e-16
2.044104410441044095e+01 4.419977047744641275e-16
2.044304430443044396e+01 4.405029982093165217e-16
2.044504450445044341e+01 4.390133466841237121e-16
2.044704470447044642e+01 4.375287331016354322e-16
2.044904490449044943e+01 4.360491404224400562e-16
2.045104510451044888e+01 4.345745516647615164e-16
2.045304530453045544e+01 4.331049499042537068e-16
2.045504550455045489e+01 4.316403182738348217e-16
2.045704570457045790e+01 4.301806399634573044e-16
2.045904590459046091e+01 4.287258982199435671e-16
2.046104610461046036e+01 4.272760763467828590e-16
2.046304630463046337e+01 4.258311577039324734e-16
2.046504650465046637e+01 4.243911257076416344e-16
2.046704670467046583e+01 4.229559638302534930e-16
2.046904690469046884e+01 4.215256556000079118e-16
2.047104710471047184e+01 4.201001846008676691e-16
2.047304730473047130e+01 4.186795344723218846e-16
2.047504750475047430e+01 4.172636889091912200e-16
2.047704770477047731e+01 4.158526316614552664e-16
2.047904790479047676e+01 4.144463465340590269e-16
2.048104810481048332e+01 4.130448173867164411e-16
2.048304830483048278e+01 4.116480281337528097e-16
2.048504850485048578e+01 4.102559627438851957e-16
2.048704870487048879e+01 4.088686052400656383e-16
2.048904890489048825e+01 4.074859396992880297e-16
2.049104910491049125e+01 4.061079502523976051e-16
2.049304930493049426e+01 4.047346210839238033e-16
2.049504950495049371e+01 4.033659364318908410e-16
2.049704970497049672e+01 4.020018805876303584e-16
2.049904990499049973e+01 4.006424378956147232e-16
2.050105010501049918e+01 3.992875927532703169e-16
2.050305030503050574e+01 3.979373296107891452e-16
2.050505050505050519e+01 3.965916329709761933e-16
2.050705070507050465e+01 3.952504873890407718e-16
2.050905090509051121e+01 3.939138774724332726e-16
2.051105110511051066e+01 3.925817878806828601e-16
2.051305130513051367e+01 3.912542033251904940e-16
2.051505150515051668e+01 3.899311085690794896e-16
2.051705170517051613e+01 3.886124884270108750e-16
2.051905190519051914e+01 3.872983277650023965e-16
2.052105210521052214e+01 3.859886115002685777e-16
2.052305230523052160e+01 3.846833246010407107e-16
2.052505250525052460e+01 3.833824520863869468e-16
2.052705270527052761e+01 3.820859790260546721e-16
2.052905290529052706e+01 3.807938905402919785e-16
2.053105310531053362e+01 3.795061717996676557e-16
2.053305330533053308e+01 3.782228080249258430e-16
2.053505350535053253e+01 3.769437844867874343e-16
2.053705370537053909e+01 3.756690865057937351e-16
2.053905390539053855e+01 3.743986994521519939e-16
2.054105410541054155e+01 3.731326087455381874e-16
2.054305430543054456e+01 3.718707998549542850e-16
2.054505450545054401e+01 3.706132582985520382e-16
2.054705470547054702e+01 3.693599696434608106e-16
2.054905490549055003e+01 3.681109195056345397e-16
2.055105510551054948e+01 3.668660935496803070e-16
2.055305530553055249e+01 3.656254774886869092e-16
2.055505550555055549e+01 3.643890570840744315e-16
2.055705570557055495e+01 3.631568181454236575e-16
2.055905590559056151e+01 3.619287465303048855e-16
2.056105610561056096e+01 3.607048281441392371e-16
2.056305630563056397e+01 3.594850489400067179e-16
2.056505650565056698e+01 3.582693949185083141e-16
2.056705670567056643e+01 3.570578521275971767e-16
2.056905690569056944e+01 3.558504066624115803e-16
2.057105710571057244e+01 3.546470446651283423e-16
2.057305730573057190e+01 3.534477523247973602e-16
2.057505750575057490e+01 3.522525158771763443e-16
2.057705770577057791e+01 3.510613216045862596e-16
2.057905790579057737e+01 3.498741558357465029e-16
2.058105810581058037e+01 3.486910049456123976e-16
2.058305830583058338e+01 3.475118553552310785e-16
2.058505850585058283e+01 3.463366935315792330e-16
2.058705870587058939e+01 3.451655059873997087e-16
2.058905890589058885e+01 3.439982792810692797e-16
2.059105910591059185e+01 3.428350000164153361e-16
2.059305930593059486e+01 3.416756548425848335e-16
2.059505950595059431e+01 3.405202304538829719e-16
2.059705970597059732e+01 3.393687135896139434e-16
2.059905990599060033e+01 3.382210910339412061e-16
2.060106010601059978e+01 3.370773496157296622e-16
2.060306030603060279e+01 3.359374762083882801e-16
2.060506050605060580e+01 3.348014577297314033e-16
2.060706070607060525e+01 3.336692811418228510e-16
2.060906090609060826e+01 3.325409334508196259e-16
2.061106110611061126e+01 3.314164017068357365e-16
2.061306130613061072e+01 3.302956730037864465e-16
2.061506150615061728e+01 3.291787344792328201e-16
2.061706170617061673e+01 3.280655733142557997e-16
2.061906190619061974e+01 3.269561767332810299e-16
2.062106210621062274e+01 3.258505320039541677e-16
2.062306230623062220e+01 3.247486264369869074e-16
2.062506250625062520e+01 3.236504473860051733e-16
2.062706270627062821e+01 3.225559822474158524e-16
2.062906290629062767e+01 3.214652184602561704e-16
2.063106310631063067e+01 3.203781435060437597e-16
2.063306330633063368e+01 3.192947449086442778e-16
2.063506350635063313e+01 3.182150102341227572e-16
2.063706370637063969e+01 3.171389270905928830e-16
2.063906390639063915e+01 3.160664831280961495e-16
2.064106410641063860e+01 3.149976660384347203e-16
2.064306430643064516e+01 3.139324635550420551e-16
2.064506450645064461e+01 3.128708634528533395e-16
2.064706470647064762e+01 3.118128535481403169e-16
2.064906490649065063e+01 3.107584216983924663e-16
2.065106510651065008e+01 3.097075558021696830e-16
2.065306530653065309e+01 3.086602437989583110e-16
2.065506550655065610e+01 3.076164736690433478e-16
2.065706570657065555e+01 3.065762334333653155e-16
2.065906590659065856e+01 3.055395111533766877e-16
2.066106610661066156e+01 3.045062949309164119e-16
2.066306630663066102e+01 3.034765729080672236e-16
2.066506650665066758e+01 3.024503332670131099e-16
2.066706670667066703e+01 3.014275642299226064e-16
2.066906690669066649e+01 3.004082540587907299e-16
2.067106710671067304e+01 2.993923910553146338e-16
2.067306730673067250e+01 2.983799635607706449e-16
2.067506750675067551e+01 2.973709599558564413e-16
2.067706770677067851e+01 2.963653686605779004e-16
2.067906790679067797e+01 2.953631781341085833e-16
2.068106810681068097e+01 2.943643768746523742e-16
2.068306830683068398e+01 2.933689534193215026e-16
2.068506850685068343e+01 2.923768963440001199e-16
2.068706870687068644e+01 2.913881942632077280e-16
2.068906890689068945e+01 2.904028358299788775e-16
2.069106910691068890e+01 2.894208097357278787e-16
2.069306930693069546e+01 2.884421047101117363e-16
2.069506950695069492e+01 2.874667095209202026e-16
2.069706970697069792e+01 2.864946129739221466e-16
2.069906990699070093e+01 2.855258039127565428e-16
2.070107010701070038e+01 2.845602712187971331e-16
2.070307030703070339e+01 2.835980038110197004e-16
2.070507050705070640e+01 2.826389906458854158e-16
2.070707070707070585e+01 2.816832207172083594e-16
2.070907090709070886e+01 2.807306830560247175e-16
2.071107110711071186e+01 2.797813667304765731e-16
2.071307130713071132e+01 2.788352608456815962e-16
2.071507150715071433e+01 2.778923545436026846e-16
2.071707170717071733e+01 2.769526370029335788e-16
2.071907190719071679e+01 2.760160974389695384e-16
2.072107210721072335e+01 2.750827251034769828e-16
2.072307230723072280e+01 2.741525092845881285e-16
2.072507250725072581e+01 2.732254393066549028e-16
2.072707270727072881e+01 2.723015045301448132e-16
2.072907290729072827e+01 2.713806943515119695e-16
2.073107310731073127e+01 2.704629982030703723e-16
2.073307330733073428e+01 2.695484055528827334e-16
2.073507350735073373e+01 2.686369059046342085e-16
2.073707370737073674e+01 2.677284887975074616e-16
2.073907390739073975e+01 2.668231438060721255e-16
2.074107410741073920e+01 2.659208605401601622e-16
2.074307430743074576e+01 2.650216286447404335e-16
2.074507450745074522e+01 2.641254377998171357e-16
2.074707470747074467e+01 2.632322777202905160e-16
2.074907490749075123e+01 2.623421381558489960e-16
2.075107510751075068e+01 2.614550088908602594e-16
2.075307530753075369e+01 2.605708797442337436e-16
2.075507550755075670e+01 2.596897405693211449e-16
2.075707570757075615e+01 2.588115812537936027e-16
2.075907590759075916e+01 2.579363917195207569e-16
2.076107610761076216e+01 2.570641619224646466e-16
2.076307630763076162e+01 2.561948818525597041e-16
2.076507650765076463e+01 2.553285415335931445e-16
2.076707670767076763e+01 2.544651310230994550e-16
2.076907690769076709e+01 2.536046404122422138e-16
2.077107710771077365e+01 2.527470598256935920e-16
2.077307730773077310e+01 2.518923794215382598e-16
2.077507750775077255e+01 2.510405893911403162e-16
2.077707770777077911e+01 2.501916799590399970e-16
2.077907790779077857e+01 2.493456413828502357e-16
2.078107810781078157e+01 2.485024639531255646e-16
2.078307830783078458e+01 2.476621379932671065e-16
2.078507850785078404e+01 2.468246538594051326e-16
2.078707870787078704e+01 2.459900019402845304e-16
2.078907890789079005e+01 2.451581726571628921e-16
2.079107910791078950e+01 2.443291564636959824e-16
2.079307930793079251e+01 2.435029438458243394e-16
2.079507950795079552e+01 2.426795253216723005e-16
2.079707970797079497e+01 2.418588914414351951e-16
2.079907990799080153e+01 2.410410327872644673e-16
2.080108010801080098e+01 2.402259399731762660e-16
2.080308030803080399e+01 2.394136036449227623e-16
2.080508050805080700e+01 2.386040144799010359e-16
2.080708070807080645e+01 2.377971631870400710e-16
2.080908090809080946e+01 2.369930405066901678e-16
2.081108110811081247e+01 2.361916372105247290e-16
2.081308130813081192e+01 2.353929441014303127e-16
2.081508150815081493e+01 2.345969520133968327e-16
2.081708170817081793e+01 2.338036518114206765e-16
2.081908190819081739e+01 2.330130343913957439e-16
2.082108210821082039e+01 2.322250906800045841e-16
2.082308230823082340e+01 2.314398116346228451e-16
2.082508250825082285e+01 2.306571882432109037e-16
2.082708270827082941e+01 2.298772115242053974e-16
2.082908290829082887e+01 2.290998725264308720e-16
2.083108310831083188e+01 2.283251623289777541e-16
2.083308330833083488e+01 2.275530720411155279e-16
2.083508350835083434e+01 2.267835928021845127e-16
2.083708370837083734e+01 2.260167157814906491e-16
2.083908390839084035e+01 2.252524321782119199e-16
2.084108410841083980e+01 2.244907332212933334e-16
2.084308430843084281e+01 2.237316101693423496e-16
2.084508450845084582e+01 2.229750543105362880e-16
2.084708470847084527e+01 2.222210569625186417e-16
2.084908490849084828e+01 2.214696094722951447e-16
2.085108510851085128e+01 2.207207032161425355e-16
2.085308530853085074e+01 2.199743295995056597e-16
2.085508550855085730e+01 2.192304800568932421e-16
2.085708570857085675e+01 2.184891460517943661e-16
2.085908590859085976e+01 2.177503190765618943e-16
